class,image_path,name,xmax,xmin,ymax,ymin
4,7f854d47c8c87a1337f166d04e4a052e.jpg,CONSTRUCTION_ROAD,268,-32,290,141
4,7f854d47c8c87a1337f166d04e4a052e.jpg,CONSTRUCTION_ROAD,476,148,260,148
4,7f854d47c8c87a1337f166d04e4a052e.jpg,CONSTRUCTION_ROAD,678,499,279,168
4,7f854d47c8c87a1337f166d04e4a052e.jpg,CONSTRUCTION_ROAD,1044,516,468,71
3,2943d4e71c2902d12021c19554d13306.jpg,GARBAGE,87,23,271,226
0,ad6320d0508d59a037febe99191aa0d2.jpg,GRAFFITI,347,232,404,325
9,ad6320d0508d59a037febe99191aa0d2.jpg,CLUTTER_SIDEWALK,1077,-21,508,213
9,e88493de225b2eccbf802bd46f44bbcc.jpg,CLUTTER_SIDEWALK,517,125,323,184
3,e88493de225b2eccbf802bd46f44bbcc.jpg,GARBAGE,626,574,202,150
3,e88493de225b2eccbf802bd46f44bbcc.jpg,GARBAGE,468,388,200,148
3,5bcd1f22d4496e6784583fb94e80045d.jpg,GARBAGE,619,565,411,351
2,c0d7fd1d468388e87a1e86906d773b97.jpg,POTHOLES,469,361,281,192
3,38e06f61168ed7e5b812bdd4abfbd403.jpg,GARBAGE,848,669,359,253
3,5f8839141b25f0370e92dc65c2f415c1.jpg,GARBAGE,173,59,274,182
3,5f8839141b25f0370e92dc65c2f415c1.jpg,GARBAGE,78,0,299,253
2,9ff870af7f6d09b006c558b66f4196e7.jpg,POTHOLES,203,1,456,340
2,9ff870af7f6d09b006c558b66f4196e7.jpg,POTHOLES,338,128,445,339
0,777a358b773085b8c9b724c40cd07379.jpg,GRAFFITI,423,-125,121,-29
0,777a358b773085b8c9b724c40cd07379.jpg,GRAFFITI,426,-125,198,20
0,777a358b773085b8c9b724c40cd07379.jpg,GRAFFITI,511,384,233,-41
0,777a358b773085b8c9b724c40cd07379.jpg,GRAFFITI,813,481,215,-40
0,777a358b773085b8c9b724c40cd07379.jpg,GRAFFITI,775,508,236,134
3,c9a23907b0e807c926f1361ef3e2b3d3.jpg,GARBAGE,65,-16,296,188
3,c9a23907b0e807c926f1361ef3e2b3d3.jpg,GARBAGE,99,-21,318,252
3,c9a23907b0e807c926f1361ef3e2b3d3.jpg,GARBAGE,185,52,285,209
9,99fab5b98738bc3e9d6d8af928071885.jpg,CLUTTER_SIDEWALK,440,4,422,298
9,99fab5b98738bc3e9d6d8af928071885.jpg,CLUTTER_SIDEWALK,653,273,415,297
9,99fab5b98738bc3e9d6d8af928071885.jpg,CLUTTER_SIDEWALK,994,658,419,320
7,5e3dc16b3e454d13a6559e351bfeb507.jpg,BAD_BILLBOARD,431,77,173,37
3,f26a657e0e25b351503adb12059525e8.jpg,GARBAGE,693,573,301,200
3,f26a657e0e25b351503adb12059525e8.jpg,GARBAGE,36,-8,341,289
3,0f1ec4e8822d155e3b5af15cd46be07a.jpg,GARBAGE,225,87,379,278
3,0f1ec4e8822d155e3b5af15cd46be07a.jpg,GARBAGE,72,-22,363,299
2,a1de1dd1cdccbdcc2b20c75433ef78c4.jpg,POTHOLES,400,308,365,245
2,a1de1dd1cdccbdcc2b20c75433ef78c4.jpg,POTHOLES,377,268,421,290
3,598d68b69d6d1aa8c4024d20942da804.jpg,GARBAGE,850,698,342,256
3,598d68b69d6d1aa8c4024d20942da804.jpg,GARBAGE,950,861,278,206
4,06e05240c23c01599816adf43899593b.jpg,CONSTRUCTION_ROAD,511,21,364,121
4,f8ac150deb054732b05eccbdefc238fb.jpg,CONSTRUCTION_ROAD,427,-45,388,113
4,f8ac150deb054732b05eccbdefc238fb.jpg,CONSTRUCTION_ROAD,694,280,376,134
4,f8ac150deb054732b05eccbdefc238fb.jpg,CONSTRUCTION_ROAD,1026,555,382,123
0,eba2d7d15396dce68efddc6dd5dc5d77.jpg,GRAFFITI,680,432,149,30
9,85b98bfde6b5e51fbdba9699fe4f73da.jpg,CLUTTER_SIDEWALK,938,-115,364,141
3,85b98bfde6b5e51fbdba9699fe4f73da.jpg,GARBAGE,783,699,322,269
3,85b98bfde6b5e51fbdba9699fe4f73da.jpg,GARBAGE,440,336,264,207
3,85b98bfde6b5e51fbdba9699fe4f73da.jpg,GARBAGE,267,172,260,206
7,bf1bcaaf80ae25398a20ada568023d5f.jpg,BAD_BILLBOARD,733,462,175,92
9,135be3531b6a703687c50cee14a897d5.jpg,CLUTTER_SIDEWALK,457,-30,270,179
9,135be3531b6a703687c50cee14a897d5.jpg,CLUTTER_SIDEWALK,793,273,262,189
9,135be3531b6a703687c50cee14a897d5.jpg,CLUTTER_SIDEWALK,986,594,250,194
3,ce7d07eb45037693760b08e3bf7258e6.jpg,GARBAGE,549,469,261,186
4,98bc8ed41ba9020b273d7e6ae76ddb74.jpg,CONSTRUCTION_ROAD,709,526,201,126
4,98bc8ed41ba9020b273d7e6ae76ddb74.jpg,CONSTRUCTION_ROAD,851,637,182,110
4,98bc8ed41ba9020b273d7e6ae76ddb74.jpg,CONSTRUCTION_ROAD,181,-22,235,157
3,0ee0fce02fc8739755459f00e6e7b66c.jpg,GARBAGE,784,665,162,100
3,e52eb3eccce312c9a438364783a9636c.jpg,GARBAGE,154,28,252,181
9,e52eb3eccce312c9a438364783a9636c.jpg,CLUTTER_SIDEWALK,446,60,329,162
9,e52eb3eccce312c9a438364783a9636c.jpg,CLUTTER_SIDEWALK,700,486,326,185
4,7bbcc988ad2880d2e7d0485389b57b37.jpg,CONSTRUCTION_ROAD,590,458,236,186
4,7bbcc988ad2880d2e7d0485389b57b37.jpg,CONSTRUCTION_ROAD,745,520,299,173
4,7bbcc988ad2880d2e7d0485389b57b37.jpg,CONSTRUCTION_ROAD,961,629,383,135
4,7bbcc988ad2880d2e7d0485389b57b37.jpg,CONSTRUCTION_ROAD,390,288,228,190
4,7bbcc988ad2880d2e7d0485389b57b37.jpg,CONSTRUCTION_ROAD,331,188,249,180
4,7bbcc988ad2880d2e7d0485389b57b37.jpg,CONSTRUCTION_ROAD,261,96,264,166
4,7bbcc988ad2880d2e7d0485389b57b37.jpg,CONSTRUCTION_ROAD,196,-41,270,194
2,46d80b27ae874ea2c1728e74916bdb91.jpg,POTHOLES,931,596,433,162
2,46d80b27ae874ea2c1728e74916bdb91.jpg,POTHOLES,729,451,314,124
2,46d80b27ae874ea2c1728e74916bdb91.jpg,POTHOLES,515,358,247,131
2,46d80b27ae874ea2c1728e74916bdb91.jpg,POTHOLES,449,288,246,145
3,46d80b27ae874ea2c1728e74916bdb91.jpg,GARBAGE,835,736,211,142
3,46d80b27ae874ea2c1728e74916bdb91.jpg,GARBAGE,831,696,185,98
3,90435e2faa47b91fd6342bbf6e053627.jpg,GARBAGE,103,-7,290,196
3,90435e2faa47b91fd6342bbf6e053627.jpg,GARBAGE,214,54,412,284
3,90435e2faa47b91fd6342bbf6e053627.jpg,GARBAGE,351,137,415,305
3,90435e2faa47b91fd6342bbf6e053627.jpg,GARBAGE,510,379,405,315
3,90435e2faa47b91fd6342bbf6e053627.jpg,GARBAGE,634,472,449,323
3,90435e2faa47b91fd6342bbf6e053627.jpg,GARBAGE,784,620,430,319
3,90435e2faa47b91fd6342bbf6e053627.jpg,GARBAGE,753,643,286,213
3,90435e2faa47b91fd6342bbf6e053627.jpg,GARBAGE,388,325,402,340
3,90435e2faa47b91fd6342bbf6e053627.jpg,GARBAGE,972,811,434,316
3,90435e2faa47b91fd6342bbf6e053627.jpg,GARBAGE,944,846,315,227
3,90435e2faa47b91fd6342bbf6e053627.jpg,GARBAGE,846,737,296,203
3,90435e2faa47b91fd6342bbf6e053627.jpg,GARBAGE,829,702,455,291
3,90435e2faa47b91fd6342bbf6e053627.jpg,GARBAGE,369,275,494,383
3,8c1ca7085d8b1d42061bf8226513b360.jpg,GARBAGE,925,794,384,312
7,8c1ca7085d8b1d42061bf8226513b360.jpg,BAD_BILLBOARD,632,467,45,-15
7,8c1ca7085d8b1d42061bf8226513b360.jpg,BAD_BILLBOARD,220,35,124,31
2,498bf613fb4cd4b104364f365a9d83fa.jpg,POTHOLES,613,318,452,381
3,dc5f564af45ce4aa05cd67bf6e403f45.jpg,GARBAGE,691,615,272,193
3,dc5f564af45ce4aa05cd67bf6e403f45.jpg,GARBAGE,938,874,359,326
4,10d7ee74749d74d59b2ea4acd973161d.jpg,CONSTRUCTION_ROAD,615,467,272,167
4,10d7ee74749d74d59b2ea4acd973161d.jpg,CONSTRUCTION_ROAD,768,561,346,126
4,10d7ee74749d74d59b2ea4acd973161d.jpg,CONSTRUCTION_ROAD,964,682,423,129
4,10d7ee74749d74d59b2ea4acd973161d.jpg,CONSTRUCTION_ROAD,328,187,265,137
4,10d7ee74749d74d59b2ea4acd973161d.jpg,CONSTRUCTION_ROAD,260,49,301,138
4,10d7ee74749d74d59b2ea4acd973161d.jpg,CONSTRUCTION_ROAD,153,-29,314,127
3,9f1b95f2bac213ba5a2eab6376b243bc.jpg,GARBAGE,428,350,260,218
3,e2059c3cc7a58de1efc23f04cbaaf395.jpg,GARBAGE,848,717,234,142
2,e2059c3cc7a58de1efc23f04cbaaf395.jpg,POTHOLES,625,450,454,322
2,e2059c3cc7a58de1efc23f04cbaaf395.jpg,POTHOLES,642,523,547,357
2,e2059c3cc7a58de1efc23f04cbaaf395.jpg,POTHOLES,938,778,320,211
2,ecbb256de625c0e78791fbda4df8d939.jpg,POTHOLES,277,27,545,457
2,ecbb256de625c0e78791fbda4df8d939.jpg,POTHOLES,750,450,526,278
3,3a0e8abfbd990c9e3c50946bb2c310e8.jpg,GARBAGE,800,707,391,306
3,3a0e8abfbd990c9e3c50946bb2c310e8.jpg,GARBAGE,293,129,374,291
9,3a0e8abfbd990c9e3c50946bb2c310e8.jpg,CLUTTER_SIDEWALK,356,11,416,270
9,3a0e8abfbd990c9e3c50946bb2c310e8.jpg,CLUTTER_SIDEWALK,1056,332,423,279
3,7fcf5d363ff59560a251428ed3728b7a.jpg,GARBAGE,760,678,256,205
3,7fcf5d363ff59560a251428ed3728b7a.jpg,GARBAGE,762,664,286,228
5,7fcf5d363ff59560a251428ed3728b7a.jpg,BROKEN_SIGNAGE,290,187,247,108
3,4598291c162d5bee48e84f92852ffd93.jpg,GARBAGE,299,163,537,463
3,44b4bdfb68959bc5a32b782964fb106c.jpg,GARBAGE,137,25,289,231
8,cd7b7f8bd95accbc8de2b8cdc41dcbfb.jpg,SAND_ON_ROAD,747,608,234,135
8,cd7b7f8bd95accbc8de2b8cdc41dcbfb.jpg,SAND_ON_ROAD,672,529,217,133
3,cd7b7f8bd95accbc8de2b8cdc41dcbfb.jpg,GARBAGE,785,715,212,136
3,cd7b7f8bd95accbc8de2b8cdc41dcbfb.jpg,GARBAGE,428,356,243,191
3,cd7b7f8bd95accbc8de2b8cdc41dcbfb.jpg,GARBAGE,394,336,242,189
9,cd7b7f8bd95accbc8de2b8cdc41dcbfb.jpg,CLUTTER_SIDEWALK,479,253,227,167
9,cd7b7f8bd95accbc8de2b8cdc41dcbfb.jpg,CLUTTER_SIDEWALK,440,-89,370,171
3,790f5ac6708f4a66d310e67c9514bbe5.jpg,GARBAGE,454,344,248,154
3,790f5ac6708f4a66d310e67c9514bbe5.jpg,GARBAGE,383,315,136,82
3,790f5ac6708f4a66d310e67c9514bbe5.jpg,GARBAGE,330,228,146,84
3,790f5ac6708f4a66d310e67c9514bbe5.jpg,GARBAGE,235,179,128,86
3,790f5ac6708f4a66d310e67c9514bbe5.jpg,GARBAGE,265,176,166,108
3,790f5ac6708f4a66d310e67c9514bbe5.jpg,GARBAGE,279,119,228,161
2,8db432dfad12b5f433c7f916f968c0a5.jpg,POTHOLES,625,435,309,196
2,8db432dfad12b5f433c7f916f968c0a5.jpg,POTHOLES,557,447,218,162
2,8db432dfad12b5f433c7f916f968c0a5.jpg,POTHOLES,407,254,511,257
2,8db432dfad12b5f433c7f916f968c0a5.jpg,POTHOLES,357,234,240,182
2,8db432dfad12b5f433c7f916f968c0a5.jpg,POTHOLES,221,66,281,197
4,7c1ec663cbff4935c9943dc8b54deadd.jpg,CONSTRUCTION_ROAD,399,281,252,142
4,7c1ec663cbff4935c9943dc8b54deadd.jpg,CONSTRUCTION_ROAD,357,120,289,80
4,7c1ec663cbff4935c9943dc8b54deadd.jpg,CONSTRUCTION_ROAD,255,-18,320,22
3,7c1ec663cbff4935c9943dc8b54deadd.jpg,GARBAGE,264,233,217,95
2,797a077c3589ef2f125f17a0447c1d48.jpg,POTHOLES,259,102,350,256
2,797a077c3589ef2f125f17a0447c1d48.jpg,POTHOLES,204,-7,454,285
2,797a077c3589ef2f125f17a0447c1d48.jpg,POTHOLES,598,441,548,347
2,797a077c3589ef2f125f17a0447c1d48.jpg,POTHOLES,447,254,542,348
2,797a077c3589ef2f125f17a0447c1d48.jpg,POTHOLES,906,709,563,332
0,797a077c3589ef2f125f17a0447c1d48.jpg,GRAFFITI,973,637,276,165
0,797a077c3589ef2f125f17a0447c1d48.jpg,GRAFFITI,997,732,219,128
3,d7ee64a7c9372e9fff39db6121b43d71.jpg,GARBAGE,454,387,264,209
3,f2707a283c1784f2a78794872f607a2d.jpg,GARBAGE,167,21,425,346
3,f2707a283c1784f2a78794872f607a2d.jpg,GARBAGE,189,123,418,372
3,f2707a283c1784f2a78794872f607a2d.jpg,GARBAGE,343,158,449,342
3,f2707a283c1784f2a78794872f607a2d.jpg,GARBAGE,572,328,446,355
3,f2707a283c1784f2a78794872f607a2d.jpg,GARBAGE,623,554,355,309
3,f2707a283c1784f2a78794872f607a2d.jpg,GARBAGE,877,759,432,355
3,f2707a283c1784f2a78794872f607a2d.jpg,GARBAGE,836,607,474,340
3,f2707a283c1784f2a78794872f607a2d.jpg,GARBAGE,774,660,365,289
3,e11f8faa32d11042881ca62a7a7db3a9.jpg,GARBAGE,315,204,417,346
3,e11f8faa32d11042881ca62a7a7db3a9.jpg,GARBAGE,864,501,563,424
4,73ac4bba2fb6f59667d10810de0093d8.jpg,CONSTRUCTION_ROAD,483,313,213,139
4,73ac4bba2fb6f59667d10810de0093d8.jpg,CONSTRUCTION_ROAD,386,172,231,134
4,73ac4bba2fb6f59667d10810de0093d8.jpg,CONSTRUCTION_ROAD,309,21,258,129
0,9c1d2185bc2b97b4e3795ffbb5c36dd6.jpg,GRAFFITI,655,489,209,34
3,9ac7146664569efb255ea227a2e80470.jpg,GARBAGE,615,541,285,180
3,9ac7146664569efb255ea227a2e80470.jpg,GARBAGE,465,382,244,195
3,11ded490ed2113d7ae204b85d12a4de4.jpg,GARBAGE,144,29,420,342
3,11ded490ed2113d7ae204b85d12a4de4.jpg,GARBAGE,656,590,273,231
3,3504404f679f2e3bc703a70c90b1f230.jpg,GARBAGE,156,107,288,252
4,5db241e46484f8e8c2a4ddd64dddd39d.jpg,CONSTRUCTION_ROAD,446,-12,403,163
4,5db241e46484f8e8c2a4ddd64dddd39d.jpg,CONSTRUCTION_ROAD,973,269,437,178
2,9eb7908feca2318b984afd2d78c0b8d0.jpg,POTHOLES,871,520,542,361
7,9eb7908feca2318b984afd2d78c0b8d0.jpg,BAD_BILLBOARD,956,812,123,33
7,9eb7908feca2318b984afd2d78c0b8d0.jpg,BAD_BILLBOARD,609,404,152,38
9,a0acc17c74c6e6fe9ab54ef2f497eed0.jpg,CLUTTER_SIDEWALK,301,29,251,173
9,a0acc17c74c6e6fe9ab54ef2f497eed0.jpg,CLUTTER_SIDEWALK,848,200,287,158
2,efc941da91db35e5a2f71555e2a218c1.jpg,POTHOLES,453,295,247,154
5,efc941da91db35e5a2f71555e2a218c1.jpg,BROKEN_SIGNAGE,528,442,227,120
4,aa728b4a786f91cc5e9cfb72e58abd5f.jpg,CONSTRUCTION_ROAD,925,740,300,205
4,aa728b4a786f91cc5e9cfb72e58abd5f.jpg,CONSTRUCTION_ROAD,784,651,281,204
4,aa728b4a786f91cc5e9cfb72e58abd5f.jpg,CONSTRUCTION_ROAD,689,596,264,210
4,aa728b4a786f91cc5e9cfb72e58abd5f.jpg,CONSTRUCTION_ROAD,618,525,258,208
3,94e294c29327b3f84f00d37eec2c0be4.jpg,GARBAGE,345,241,232,144
2,94e294c29327b3f84f00d37eec2c0be4.jpg,POTHOLES,672,407,394,180
2,94e294c29327b3f84f00d37eec2c0be4.jpg,POTHOLES,624,342,554,253
2,94e294c29327b3f84f00d37eec2c0be4.jpg,POTHOLES,287,20,532,397
3,ea239bbc67a8e50fb0f15963fc984fe3.jpg,GARBAGE,511,388,238,135
3,ea239bbc67a8e50fb0f15963fc984fe3.jpg,GARBAGE,828,720,256,183
3,ea239bbc67a8e50fb0f15963fc984fe3.jpg,GARBAGE,906,802,260,183
3,ea239bbc67a8e50fb0f15963fc984fe3.jpg,GARBAGE,300,211,240,152
4,ea239bbc67a8e50fb0f15963fc984fe3.jpg,CONSTRUCTION_ROAD,567,-75,532,171
4,ea239bbc67a8e50fb0f15963fc984fe3.jpg,CONSTRUCTION_ROAD,1026,273,516,185
8,351ba6c9353711f386112ff956f4268d.jpg,SAND_ON_ROAD,862,554,221,9
7,a829976e59fb55ef76c3cc19962e7e4d.jpg,BAD_BILLBOARD,934,715,165,31
3,e76cb6343518dde6aaf5105e5250ebeb.jpg,GARBAGE,879,740,227,156
3,e76cb6343518dde6aaf5105e5250ebeb.jpg,GARBAGE,956,808,234,174
3,e76cb6343518dde6aaf5105e5250ebeb.jpg,GARBAGE,811,660,234,155
3,e76cb6343518dde6aaf5105e5250ebeb.jpg,GARBAGE,717,607,192,109
3,e76cb6343518dde6aaf5105e5250ebeb.jpg,GARBAGE,724,665,186,137
3,e76cb6343518dde6aaf5105e5250ebeb.jpg,GARBAGE,622,523,177,118
3,e76cb6343518dde6aaf5105e5250ebeb.jpg,GARBAGE,613,528,224,166
3,e76cb6343518dde6aaf5105e5250ebeb.jpg,GARBAGE,543,438,195,125
3,e76cb6343518dde6aaf5105e5250ebeb.jpg,GARBAGE,478,326,168,106
3,e76cb6343518dde6aaf5105e5250ebeb.jpg,GARBAGE,408,277,173,108
3,e76cb6343518dde6aaf5105e5250ebeb.jpg,GARBAGE,483,375,203,145
3,e76cb6343518dde6aaf5105e5250ebeb.jpg,GARBAGE,332,222,166,117
3,e76cb6343518dde6aaf5105e5250ebeb.jpg,GARBAGE,252,189,157,115
3,e76cb6343518dde6aaf5105e5250ebeb.jpg,GARBAGE,230,127,172,111
3,e76cb6343518dde6aaf5105e5250ebeb.jpg,GARBAGE,179,86,175,115
3,e76cb6343518dde6aaf5105e5250ebeb.jpg,GARBAGE,65,-17,178,119
9,e76cb6343518dde6aaf5105e5250ebeb.jpg,CLUTTER_SIDEWALK,406,-88,315,172
9,e76cb6343518dde6aaf5105e5250ebeb.jpg,CLUTTER_SIDEWALK,645,191,315,183
9,e76cb6343518dde6aaf5105e5250ebeb.jpg,CLUTTER_SIDEWALK,954,488,326,188
0,4e5087f50a20caa50e704d8af5b4294f.jpg,GRAFFITI,131,70,187,123
0,4e5087f50a20caa50e704d8af5b4294f.jpg,GRAFFITI,179,123,183,131
3,4e5087f50a20caa50e704d8af5b4294f.jpg,GARBAGE,145,111,191,162
2,4902fbba37c1f7428fe73083ccaacd0d.jpg,POTHOLES,936,813,275,202
3,8ef439f1f5e111cae7b43f906bb2384b.jpg,GARBAGE,758,684,282,244
3,8ef439f1f5e111cae7b43f906bb2384b.jpg,GARBAGE,461,379,286,247
3,8ef439f1f5e111cae7b43f906bb2384b.jpg,GARBAGE,184,111,372,324
3,3c018fc113722588ece84559fba94ed8.jpg,GARBAGE,403,256,466,365
4,888c4adb30201c0f682d43f753850701.jpg,CONSTRUCTION_ROAD,793,380,353,151
3,b60045808d97114bc18c78dc1d198a70.jpg,GARBAGE,550,466,264,210
2,b60045808d97114bc18c78dc1d198a70.jpg,POTHOLES,694,571,521,270
2,b60045808d97114bc18c78dc1d198a70.jpg,POTHOLES,906,741,518,296
2,b60045808d97114bc18c78dc1d198a70.jpg,POTHOLES,552,441,370,271
4,ab16be32f98cef7571409a5ef6bd1bae.jpg,CONSTRUCTION_ROAD,331,-7,303,134
4,ab16be32f98cef7571409a5ef6bd1bae.jpg,CONSTRUCTION_ROAD,710,379,307,131
4,ab16be32f98cef7571409a5ef6bd1bae.jpg,CONSTRUCTION_ROAD,1007,557,310,148
9,b97f6a5c71b0614bb2528aae859c9dc4.jpg,CLUTTER_SIDEWALK,407,187,230,164
9,b97f6a5c71b0614bb2528aae859c9dc4.jpg,CLUTTER_SIDEWALK,246,-13,274,203
3,b97f6a5c71b0614bb2528aae859c9dc4.jpg,GARBAGE,148,51,214,161
7,3501ce5ce8fb1bb8e1ec5c0bfbab5a10.jpg,BAD_BILLBOARD,788,672,459,365
7,3501ce5ce8fb1bb8e1ec5c0bfbab5a10.jpg,BAD_BILLBOARD,609,457,243,150
9,5bf24a0b3ac9d2f98621cdf973890cf2.jpg,CLUTTER_SIDEWALK,534,-67,359,180
9,5bf24a0b3ac9d2f98621cdf973890cf2.jpg,CLUTTER_SIDEWALK,895,267,376,199
3,5bf24a0b3ac9d2f98621cdf973890cf2.jpg,GARBAGE,204,127,204,138
3,42557b39c99d677c931605d59e7cde30.jpg,GARBAGE,535,440,305,226
2,1161e8be54b0fcd4d9a26892c362a9b2.jpg,POTHOLES,900,581,413,211
2,1161e8be54b0fcd4d9a26892c362a9b2.jpg,POTHOLES,648,494,556,442
2,1161e8be54b0fcd4d9a26892c362a9b2.jpg,POTHOLES,815,605,540,440
2,1161e8be54b0fcd4d9a26892c362a9b2.jpg,POTHOLES,976,738,546,430
2,1161e8be54b0fcd4d9a26892c362a9b2.jpg,POTHOLES,522,313,558,440
2,1161e8be54b0fcd4d9a26892c362a9b2.jpg,POTHOLES,358,158,549,460
2,1161e8be54b0fcd4d9a26892c362a9b2.jpg,POTHOLES,231,41,540,472
2,baa94273992ca9ff9ad02d44d7f5e000.jpg,POTHOLES,408,210,251,145
2,baa94273992ca9ff9ad02d44d7f5e000.jpg,POTHOLES,338,128,329,152
2,baa94273992ca9ff9ad02d44d7f5e000.jpg,POTHOLES,442,359,222,148
9,ac5332c2528de6a331bd95e12a9f5429.jpg,CLUTTER_SIDEWALK,406,6,297,126
9,ac5332c2528de6a331bd95e12a9f5429.jpg,CLUTTER_SIDEWALK,757,244,303,141
9,ac5332c2528de6a331bd95e12a9f5429.jpg,CLUTTER_SIDEWALK,944,668,299,164
3,3cbcf0253a0456b5cbb2265a3615c804.jpg,GARBAGE,960,842,347,237
3,622dee75d9f3b9a5ee90aca6e6c46eb0.jpg,GARBAGE,215,92,312,224
3,b18071719138f7cdef02bc85b8b2ef47.jpg,GARBAGE,161,93,257,207
0,ba0168907609136666a8c34d93f061fb.jpg,GRAFFITI,139,-7,130,76
0,ba0168907609136666a8c34d93f061fb.jpg,GRAFFITI,146,48,150,97
0,48f665c730f979fbca8a12463b92d9c6.jpg,GRAFFITI,923,809,245,130
3,e3067cd4752df826ff2fe10e52fefb92.jpg,GARBAGE,187,113,426,377
3,e3067cd4752df826ff2fe10e52fefb92.jpg,GARBAGE,251,81,462,380
3,e3067cd4752df826ff2fe10e52fefb92.jpg,GARBAGE,125,-23,499,391
3,bec0f457c487a5a6a2cb73c3e7ceed2d.jpg,GARBAGE,785,635,302,193
2,5deae87f88c430dc728a27b557e4b382.jpg,POTHOLES,614,343,592,293
7,c2b7b475ae55bb21c5043d72b80438a5.jpg,BAD_BILLBOARD,476,322,244,124
9,c2b7b475ae55bb21c5043d72b80438a5.jpg,CLUTTER_SIDEWALK,331,27,407,289
9,c2b7b475ae55bb21c5043d72b80438a5.jpg,CLUTTER_SIDEWALK,762,162,423,289
9,c2b7b475ae55bb21c5043d72b80438a5.jpg,CLUTTER_SIDEWALK,944,555,398,291
3,c2b7b475ae55bb21c5043d72b80438a5.jpg,GARBAGE,233,97,360,289
7,0f70cb95c7fc1f6119b55f3be27fdd95.jpg,BAD_BILLBOARD,265,180,172,123
9,4d01507b70ec8b2c685917f98fbdaf13.jpg,CLUTTER_SIDEWALK,379,171,299,202
9,4d01507b70ec8b2c685917f98fbdaf13.jpg,CLUTTER_SIDEWALK,289,2,352,243
3,8e19a08e2ca3c58251b4e04f11bdd072.jpg,GARBAGE,494,419,353,267
9,df97bd97b65871447ad24b6aa055f1f7.jpg,CLUTTER_SIDEWALK,436,-85,297,179
9,df97bd97b65871447ad24b6aa055f1f7.jpg,CLUTTER_SIDEWALK,604,252,301,186
9,df97bd97b65871447ad24b6aa055f1f7.jpg,CLUTTER_SIDEWALK,1000,484,315,207
2,83487586f2a0be26792fc1241bcabbdb.jpg,POTHOLES,353,177,538,424
3,83487586f2a0be26792fc1241bcabbdb.jpg,GARBAGE,203,137,246,199
2,83487586f2a0be26792fc1241bcabbdb.jpg,POTHOLES,708,365,561,428
3,9c969e4cd4b726d5df75b657853d1990.jpg,GARBAGE,454,375,520,470
9,e76aa8d97ec8d356df4c7350f2465102.jpg,CLUTTER_SIDEWALK,483,63,407,241
9,e76aa8d97ec8d356df4c7350f2465102.jpg,CLUTTER_SIDEWALK,767,322,426,262
3,e76aa8d97ec8d356df4c7350f2465102.jpg,GARBAGE,823,700,491,349
3,e76aa8d97ec8d356df4c7350f2465102.jpg,GARBAGE,642,499,431,368
3,e76aa8d97ec8d356df4c7350f2465102.jpg,GARBAGE,431,232,390,268
3,e76aa8d97ec8d356df4c7350f2465102.jpg,GARBAGE,921,830,362,298
3,2e63db23be40d6661aed12c4a2f3d094.jpg,GARBAGE,301,225,232,186
3,2e63db23be40d6661aed12c4a2f3d094.jpg,GARBAGE,106,26,270,207
3,2e63db23be40d6661aed12c4a2f3d094.jpg,GARBAGE,287,189,255,212
3,2e63db23be40d6661aed12c4a2f3d094.jpg,GARBAGE,701,626,242,182
3,2e63db23be40d6661aed12c4a2f3d094.jpg,GARBAGE,859,784,235,181
4,683492ad7222721143ade48ce534038e.jpg,CONSTRUCTION_ROAD,434,72,213,119
4,683492ad7222721143ade48ce534038e.jpg,CONSTRUCTION_ROAD,516,343,235,130
4,683492ad7222721143ade48ce534038e.jpg,CONSTRUCTION_ROAD,1011,537,386,158
4,683492ad7222721143ade48ce534038e.jpg,CONSTRUCTION_ROAD,703,284,385,144
4,683492ad7222721143ade48ce534038e.jpg,CONSTRUCTION_ROAD,430,32,343,153
4,683492ad7222721143ade48ce534038e.jpg,CONSTRUCTION_ROAD,776,525,202,139
3,219acbf7eee3de1c7b120e560307b7cf.jpg,GARBAGE,744,635,506,421
8,6a7dc2f8099cb8f47ba1115766750cce.jpg,SAND_ON_ROAD,615,537,222,192
4,7b002d9cde6d44d7343f3c29e0eec0a4.jpg,CONSTRUCTION_ROAD,454,324,224,150
4,7b002d9cde6d44d7343f3c29e0eec0a4.jpg,CONSTRUCTION_ROAD,377,245,222,112
4,7b002d9cde6d44d7343f3c29e0eec0a4.jpg,CONSTRUCTION_ROAD,274,-9,285,54
3,2b4f17b2de3cf5284d80c52ce83c02f0.jpg,GARBAGE,332,277,242,203
3,2b4f17b2de3cf5284d80c52ce83c02f0.jpg,GARBAGE,662,617,235,195
3,2b4f17b2de3cf5284d80c52ce83c02f0.jpg,GARBAGE,621,551,246,178
2,b816d1b0ef73a13103e84f85a6f5836c.jpg,POTHOLES,646,550,289,219
2,0b4d4c705193c55b0de61c77a782c1c3.jpg,POTHOLES,114,-8,317,268
9,919aed518cbab98490666d86528f7fdf.jpg,CLUTTER_SIDEWALK,384,-54,275,170
9,919aed518cbab98490666d86528f7fdf.jpg,CLUTTER_SIDEWALK,637,173,293,157
9,919aed518cbab98490666d86528f7fdf.jpg,CLUTTER_SIDEWALK,922,480,304,176
3,919aed518cbab98490666d86528f7fdf.jpg,GARBAGE,364,281,166,129
3,919aed518cbab98490666d86528f7fdf.jpg,GARBAGE,228,154,168,119
